DATE_PERIOD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL
2013-10-04,15/9-F-14,24.0,248.957,100.397,216.537,21.738,100.0,32.42,86.924,706.0
2013-10-04,15/9-F-11,24.0,258.251,106.022,173.535,16.123,10.45133,84.716,60.526,1243.0
2013-10-05,15/9-F-14,24.0,248.933,100.383,216.466,21.951,100.0,32.467,88.971,714.0
2013-10-05,15/9-F-11,24.0,258.238,106.034,173.585,16.552,10.30125,84.654,62.891,1235.0
2013-10-06,15/9-F-14,24.0,248.909,100.368,216.51,21.785,100.0,32.398,87.945,718.0
2013-10-06,15/9-F-11,24.0,256.703,106.084,172.871,17.409,10.39258,83.832,60.943,1256.0
2013-10-07,15/9-F-14,24.0,249.032,100.361,216.633,21.727,97.91667,32.399,87.719,714.0
2013-10-07,15/9-F-11,24.0,256.551,106.101,172.844,17.477,10.27192,83.706,59.939,1251.0
2013-10-08,15/9-F-11,24.0,256.514,106.111,172.92,17.667,10.46785,83.594,61.534,1252.0
2013-10-08,15/9-F-14,24.0,249.163,100.353,216.779,21.753,100.0,32.384,88.245,710.0
2013-10-09,15/9-F-14,24.0,249.324,100.347,216.935,21.757,100.0,32.39,88.705,702.0
2013-10-09,15/9-F-11,24.0,256.048,106.129,172.817,17.838,10.59236,83.231,63.127,1257.0
2013-10-10,15/9-F-11,24.0,255.327,106.159,172.539,18.091,10.67274,82.788,62.916,1272.0
2013-10-10,15/9-F-14,24.0,249.468,100.34,217.109,21.594,100.0,32.358,88.446,704.0
2013-10-11,15/9-F-14,12.14,250.389,100.338,218.055,21.731,53.56819,32.334,88.808,312.0
2013-10-11,15/9-F-11,12.31,255.996,106.162,174.136,18.654,8.43861,81.86,63.573,655.0
2013-10-12,15/9-F-14,9.36,272.77,100.103,226.921,16.119,13.89514,45.849,73.084,45.0
2013-10-12,15/9-F-11,10.19,266.939,105.214,179.761,0.471,4.59734,87.179,45.533,363.0
2013-10-13,15/9-F-14,24.0,250.801,100.311,217.765,21.562,89.05667,33.036,88.192,616.0
2013-10-13,15/9-F-11,24.0,254.628,105.868,172.952,12.072,10.3968,81.676,61.98,1178.0
2013-10-14,15/9-F-14,24.0,249.915,100.312,217.709,21.966,100.0,32.206,88.457,672.0
2013-10-14,15/9-F-11,24.0,254.657,106.029,172.527,16.188,10.45242,82.13,62.443,1183.0
2013-10-15,15/9-F-11,24.0,254.883,106.068,172.636,16.992,10.42351,82.247,63.139,1199.0
2013-10-15,15/9-F-14,24.0,249.584,100.306,217.298,22.034,100.0,32.286,88.633,683.0
2013-10-16,15/9-F-11,24.0,255.021,106.091,172.702,17.231,10.44036,82.318,63.445,1197.0
2013-10-16,15/9-F-14,24.0,249.859,100.295,217.59,22.084,100.0,32.269,88.698,681.0
2013-10-17,15/9-F-14,24.0,249.686,100.324,217.375,22.052,100.0,32.311,88.512,692.0
2013-10-17,15/9-F-11,24.0,255.107,106.106,172.762,17.337,10.30669,82.345,63.023,1198.0
2013-10-18,15/9-F-11,24.0,255.249,106.118,172.86,17.832,10.51756,82.389,63.155,1216.0
2013-10-18,15/9-F-14,24.0,249.751,100.336,217.416,22.15,100.0,32.336,88.564,685.0
2013-10-19,15/9-F-14,24.0,249.934,100.323,217.707,21.878,100.0,32.226,87.046,680.0
2013-10-19,15/9-F-11,24.0,255.228,106.133,172.847,17.832,10.62397,82.381,61.505,1222.0
2013-10-20,15/9-F-14,24.0,249.798,100.311,217.634,21.689,100.0,32.165,86.37,692.0
2013-10-20,15/9-F-11,24.0,255.274,106.146,172.867,17.742,10.39458,82.407,59.91,1210.0
2013-10-21,15/9-F-11,24.0,255.349,106.159,172.883,17.837,10.6158,82.465,58.629,1219.0
2013-10-21,15/9-F-14,24.0,249.522,100.3,217.438,21.586,100.0,32.085,84.79,679.0
2013-10-22,15/9-F-14,24.0,249.572,100.3,217.436,21.707,100.0,32.136,86.857,687.0
2013-10-22,15/9-F-11,24.0,255.439,106.168,172.953,18.103,10.52554,82.485,60.348,1220.0
2013-10-23,15/9-F-11,24.0,255.502,106.175,172.993,18.554,10.52858,82.509,61.571,1221.0
2013-10-23,15/9-F-14,24.0,249.613,100.3,217.473,21.803,100.0,32.14,87.39,687.0
2013-10-24,15/9-F-14,24.0,249.629,100.295,217.437,21.752,97.91667,32.193,87.259,686.0
2013-10-24,15/9-F-11,24.0,254.411,106.21,172.546,18.959,10.60759,81.865,61.694,1251.0
2013-10-25,15/9-F-14,24.0,249.592,100.286,217.447,21.782,100.0,32.146,87.212,688.0
2013-10-25,15/9-F-11,24.0,254.309,106.229,172.467,19.638,10.71916,81.842,62.393,1249.0
2013-10-26,15/9-F-14,24.0,249.713,100.279,217.542,21.8,100.0,32.17,87.833,686.0
2013-10-26,15/9-F-11,24.0,254.737,106.231,172.661,19.607,10.65512,82.076,62.281,1237.0
2013-10-28,15/9-F-11,7.86,259.639,105.392,177.88,1.692,3.76236,81.759,46.416,251.0
2013-10-29,15/9-F-11,13.48,255.061,105.842,174.871,11.657,6.63245,80.191,60.515,557.0
2013-10-30,15/9-F-14,12.86,262.407,100.16,222.996,16.92,24.49167,39.411,77.186,194.0
2013-10-30,15/9-F-11,10.36,258.143,105.451,176.951,2.431,5.06575,81.192,49.514,415.0
2013-10-31,15/9-F-14,24.0,249.526,100.234,217.219,21.176,100.0,32.307,86.539,634.0
2013-10-31,15/9-F-11,24.0,253.408,105.964,172.667,13.441,10.60308,80.741,58.581,1197.0
2013-11-01,15/9-F-11,24.0,251.093,106.117,171.471,17.174,10.58723,79.622,58.973,1212.0
2013-11-01,15/9-F-14,24.0,249.731,100.243,217.689,26.682,100.0,32.042,86.075,678.0
2013-11-02,15/9-F-14,3.23,251.692,100.239,217.467,21.155,14.65718,34.225,86.489,11.0
2013-11-02,15/9-F-11,24.0,252.805,106.138,172.092,17.633,10.6194,80.714,61.313,1253.0
2013-11-03,15/9-F-11,17.33,256.93,105.882,175.193,11.511,7.95599,81.737,55.92,773.0
2013-11-03,15/9-F-14,6.03,270.483,99.911,226.037,13.392,9.05137,44.447,67.243,6.0
2013-11-04,15/9-F-11,24.0,253.53,106.001,172.927,13.962,10.30424,80.603,60.543,1155.0
2013-11-04,15/9-F-14,24.0,249.555,100.193,216.827,20.301,100.0,32.728,87.37,565.0
2013-11-05,15/9-F-11,24.0,255.485,106.064,173.416,16.3,10.347,82.069,60.984,1181.0
2013-11-05,15/9-F-14,24.0,248.603,100.242,216.945,21.405,99.97306,31.658,88.272,679.0
2013-11-06,15/9-F-11,22.67,258.394,105.981,174.688,13.792,9.38536,83.706,57.848,1128.0
2013-11-06,15/9-F-14,24.0,257.22,100.214,218.94,20.646,77.48112,38.28,84.557,648.0
2013-11-07,15/9-F-11,24.0,254.129,106.147,172.783,17.943,10.49189,81.346,59.367,1164.0
2013-11-07,15/9-F-14,24.0,249.771,100.23,217.184,21.402,100.0,32.587,86.768,624.0
2013-11-08,15/9-F-11,24.0,252.741,106.204,172.188,14.05,10.49317,80.553,59.306,1187.0
2013-11-08,15/9-F-14,24.0,249.218,100.259,216.939,21.155,99.98896,32.28,86.54,671.0
2013-11-09,15/9-F-11,24.0,254.552,106.179,172.993,11.041,10.51915,81.558,62.687,1175.0
2013-11-09,15/9-F-14,24.0,249.247,100.286,216.917,21.28,99.99798,32.33,88.466,662.0
2013-11-10,15/9-F-14,24.0,249.362,100.273,217.043,21.209,100.0,32.319,88.405,660.0
2013-11-10,15/9-F-11,24.0,253.517,106.196,172.655,11.378,10.73918,80.862,62.827,1201.0
2013-11-11,15/9-F-14,24.0,249.304,100.262,217.117,20.93,100.0,32.187,86.512,673.0
2013-11-11,15/9-F-11,24.0,251.459,106.261,171.767,12.48,10.96601,79.692,60.433,1257.0
2013-11-12,15/9-F-14,24.0,249.578,100.255,217.105,21.049,100.0,32.473,87.076,707.0
2013-11-12,15/9-F-11,24.0,252.807,106.258,172.276,12.491,10.53661,80.532,61.223,1168.0
2013-11-13,15/9-F-14,24.0,249.268,100.254,216.947,21.01,100.0,32.322,87.463,699.0
2013-11-13,15/9-F-11,24.0,254.976,106.2,173.279,11.54,10.50961,81.697,60.156,1151.0
2013-11-14,15/9-F-11,24.0,253.843,106.217,172.406,12.047,10.50257,81.438,60.67,1163.0
2013-11-14,15/9-F-14,24.0,248.99,100.246,216.69,20.944,100.0,32.3,87.725,707.0
2013-11-15,15/9-F-11,24.0,253.753,106.251,172.677,12.761,10.48593,81.076,60.905,1172.0
2013-11-15,15/9-F-14,24.0,249.344,100.235,217.046,20.908,100.0,32.297,87.219,714.0
2013-11-16,15/9-F-11,24.0,253.176,106.282,172.369,13.186,10.49557,80.807,60.901,1185.0
2013-11-16,15/9-F-14,24.0,249.484,100.226,217.2,20.875,100.0,32.284,87.147,722.0
2013-11-17,15/9-F-11,24.0,254.94,106.249,173.126,12.651,10.52831,81.814,61.463,1157.0
2013-11-17,15/9-F-14,24.0,249.633,100.22,217.356,20.901,100.0,32.277,88.017,702.0
2013-11-18,15/9-F-11,24.0,255.367,106.243,173.309,12.667,10.52358,82.058,61.575,1155.0
2013-11-18,15/9-F-14,24.0,249.769,100.21,217.531,20.871,100.0,32.238,88.042,701.0
2013-11-19,15/9-F-14,24.0,249.934,100.203,217.703,20.819,100.0,32.232,87.908,688.0
2013-11-19,15/9-F-11,24.0,255.904,106.232,173.558,12.217,10.61136,82.346,61.128,1145.0
2013-11-20,15/9-F-14,24.0,250.357,100.189,218.153,20.705,100.0,32.203,86.586,705.0
2013-11-20,15/9-F-11,24.0,252.426,106.337,171.975,14.347,10.98621,80.451,60.311,1223.0
2013-11-21,15/9-F-14,24.0,250.568,100.179,218.327,20.806,100.0,32.241,87.871,706.0
2013-11-21,15/9-F-11,24.0,251.316,106.379,171.525,15.423,11.0781,79.791,63.354,1245.0
2013-11-22,15/9-F-14,24.0,250.725,100.179,218.429,20.962,100.0,32.295,88.605,715.0
2013-11-22,15/9-F-11,24.0,251.565,106.375,171.689,15.574,10.78316,79.876,64.61,1213.0
2013-11-23,15/9-F-11,24.0,251.952,106.369,171.867,15.404,10.93798,80.086,64.587,1217.0
2013-11-23,15/9-F-14,24.0,250.912,100.175,218.628,20.953,100.0,32.283,88.638,705.0
2013-11-24,15/9-F-11,24.0,251.551,106.382,171.688,15.064,11.07314,79.863,63.38,1233.0
2013-11-24,15/9-F-14,24.0,250.979,100.169,218.744,20.758,100.0,32.235,88.137,700.0
2013-11-25,15/9-F-14,24.0,251.083,100.163,218.85,20.824,100.0,32.233,88.349,700.0
2013-11-25,15/9-F-11,24.0,251.548,106.391,171.692,15.54,11.04717,79.857,63.939,1227.0
2013-11-26,15/9-F-14,24.0,251.126,100.158,218.937,20.803,100.0,32.189,87.685,702.0
2013-11-26,15/9-F-11,24.0,252.324,106.376,172.016,15.208,10.85661,80.308,62.808,1201.0
2013-11-27,15/9-F-14,24.0,250.218,99.432,218.031,20.852,100.0,32.188,88.508,702.0
2013-11-27,15/9-F-11,24.0,251.244,105.864,170.838,15.009,10.87738,80.406,63.881,1202.0
2013-11-28,15/9-F-11,24.0,252.648,106.377,172.192,15.128,10.82435,80.456,63.779,1193.0
2013-11-28,15/9-F-14,24.0,251.225,100.149,219.057,20.784,100.0,32.169,88.335,701.0
2013-11-29,15/9-F-14,24.0,251.378,100.149,219.211,20.706,100.0,32.166,87.66,696.0
2013-11-29,15/9-F-11,24.0,252.478,106.386,172.133,15.098,10.90025,80.345,62.024,1196.0
2013-11-30,15/9-F-14,24.0,251.492,100.147,219.33,20.766,100.0,32.162,88.169,699.0
2013-11-30,15/9-F-11,24.0,249.982,106.45,171.126,16.488,11.1665,78.856,64.524,1254.0
2013-12-01,15/9-F-11,24.0,248.941,106.489,170.663,17.223,11.24369,78.278,65.11,1275.0
2013-12-01,15/9-F-14,24.0,251.46,100.14,219.314,20.767,100.0,32.146,88.348,700.0
2013-12-02,15/9-F-11,24.0,248.78,106.493,170.598,17.301,11.26792,78.182,62.427,1326.0
2013-12-02,15/9-F-14,24.0,251.503,100.136,219.368,20.721,100.0,32.136,87.188,645.0
2013-12-03,15/9-F-14,24.0,251.399,100.128,219.297,20.67,100.0,32.102,87.415,643.0
2013-12-03,15/9-F-11,24.0,248.86,106.493,170.68,17.321,11.23432,78.18,63.193,1315.0
2013-12-04,15/9-F-11,24.0,248.034,106.514,170.364,17.329,11.50401,77.67,64.555,1340.0
2013-12-04,15/9-F-14,24.0,251.43,100.125,219.356,20.641,100.0,32.074,87.819,623.0
2013-12-05,15/9-F-11,23.73,247.831,106.528,170.22,16.789,11.30307,77.611,60.84,1306.0
2013-12-05,15/9-F-14,23.56,251.944,100.119,219.419,20.319,96.36708,32.525,85.773,609.0
2013-12-06,15/9-F-14,15.78,257.077,100.05,222.541,18.954,55.06016,34.536,81.397,321.0
2013-12-06,15/9-F-11,16.61,258.149,105.617,176.387,7.338,6.99135,81.761,47.946,606.0
2013-12-07,15/9-F-11,24.0,247.622,106.085,171.329,22.785,11.171,76.293,60.181,1167.0
2013-12-07,15/9-F-14,24.0,252.038,100.092,220.055,20.634,99.94554,31.982,87.341,577.0
2013-12-08,15/9-F-11,24.0,247.865,106.245,170.992,24.444,10.88931,76.873,60.732,1170.0
2013-12-08,15/9-F-14,24.0,252.075,100.108,220.09,20.725,99.91192,31.985,87.038,606.0
2013-12-09,15/9-F-11,13.5,250.274,106.039,172.966,20.173,7.52136,77.308,56.461,590.0
2013-12-09,15/9-F-14,13.5,258.296,100.026,223.345,19.303,54.54079,34.951,83.039,309.0
2013-12-10,15/9-F-14,6.06,257.169,100.093,223.041,20.161,18.18863,34.128,86.379,37.0
2013-12-10,15/9-F-11,19.23,255.443,105.808,176.105,17.799,8.30808,79.338,53.332,781.0
2013-12-11,15/9-F-11,1.77,275.197,104.59,182.472,2.196,1.44351,92.725,24.344,63.0
2013-12-12,15/9-F-14,9.94,263.68,100.016,225.16,16.391,18.9951,38.519,79.658,56.0
2013-12-12,15/9-F-11,24.0,253.446,105.779,175.441,16.035,10.45132,78.005,55.075,1097.0
2013-12-13,15/9-F-11,8.23,254.308,106.001,175.386,21.132,4.3838,78.921,59.855,364.0
2013-12-13,15/9-F-14,7.81,255.553,100.092,221.419,19.842,20.86972,34.134,85.701,112.0
2013-12-14,15/9-F-11,22.94,254.654,105.765,175.514,15.581,9.96315,79.14,53.248,1023.0
2013-12-14,15/9-F-14,22.28,256.821,100.029,222.156,18.775,100.0,34.665,81.706,461.0
2013-12-15,15/9-F-11,22.83,252.226,106.082,173.058,21.618,9.95044,79.168,58.326,1086.0
2013-12-15,15/9-F-14,22.83,255.865,100.075,221.584,20.327,83.82619,34.281,85.348,553.0
2013-12-16,15/9-F-14,24.0,252.114,100.099,219.437,20.669,92.34932,32.677,86.224,627.0
2013-12-16,15/9-F-11,24.0,251.129,106.17,172.503,23.173,10.49653,78.626,58.392,1228.0
2013-12-17,15/9-F-11,24.0,246.148,106.329,170.083,25.558,11.0328,76.065,60.541,1276.0
2013-12-17,15/9-F-14,24.0,251.896,100.096,219.646,20.714,100.0,32.249,86.222,649.0
2013-12-18,15/9-F-14,24.0,251.594,100.158,219.41,20.724,100.0,32.183,85.458,629.0
2013-12-18,15/9-F-11,24.0,245.549,106.353,169.811,25.782,11.33781,75.739,60.898,1312.0
2013-12-19,15/9-F-14,24.0,251.798,100.176,219.551,20.752,100.0,32.246,85.739,628.0
2013-12-19,15/9-F-11,24.0,245.617,106.364,169.829,25.881,11.3253,75.788,59.515,1307.0
2013-12-20,15/9-F-14,17.33,257.211,100.107,222.053,19.74,62.55746,35.157,82.229,388.0
2013-12-20,15/9-F-11,18.83,250.188,106.149,172.618,21.748,9.17054,77.569,54.938,917.0
2013-12-21,15/9-F-14,24.0,252.79,100.138,220.301,20.628,93.12878,32.488,85.472,589.0
2013-12-21,15/9-F-11,24.0,249.174,106.103,172.276,22.016,10.52408,76.898,56.377,1150.0
2013-12-22,15/9-F-14,24.0,252.075,100.144,219.856,20.796,100.0,32.219,86.463,633.0
2013-12-22,15/9-F-11,24.0,245.906,106.327,170.124,25.504,11.13329,75.781,61.298,1268.0
2013-12-23,15/9-F-11,24.0,245.647,106.367,169.921,26.033,11.29469,75.726,61.29,1300.0
2013-12-23,15/9-F-14,24.0,252.114,100.148,219.922,20.742,100.0,32.192,85.895,629.0
2013-12-24,15/9-F-14,24.0,252.064,100.135,219.886,20.617,100.0,32.178,85.724,628.0
2013-12-24,15/9-F-11,24.0,245.108,106.388,169.687,26.195,11.43054,75.421,60.353,1333.0
2013-12-25,15/9-F-14,24.0,252.105,100.13,219.904,20.535,100.0,32.2,85.246,647.0
2013-12-25,15/9-F-11,24.0,244.722,106.41,169.453,26.376,11.23311,75.269,58.613,1322.0
2013-12-26,15/9-F-11,21.14,246.155,106.418,170.286,26.629,10.74454,75.869,60.109,1134.0
2013-12-26,15/9-F-14,20.98,252.743,100.127,220.031,20.635,86.78559,32.712,86.26,535.0
2013-12-27,15/9-F-11,15.69,253.549,105.689,175.073,14.273,8.86669,78.476,50.21,648.0
2013-12-27,15/9-F-14,15.53,260.52,100.032,223.327,18.864,49.12223,37.193,80.419,263.0
2013-12-28,15/9-F-11,24.0,245.723,106.203,170.321,23.613,11.07252,75.402,58.474,1219.0
2013-12-28,15/9-F-14,24.0,252.879,100.086,220.432,20.539,100.0,32.446,85.919,615.0
2013-12-29,15/9-F-11,24.0,246.104,106.305,170.248,25.432,11.05966,75.856,64.433,1241.0
2013-12-29,15/9-F-14,24.0,252.757,100.102,220.513,20.891,100.0,32.244,88.496,628.0
2013-12-30,15/9-F-11,24.0,246.091,106.345,170.146,25.593,11.18639,75.945,61.673,1270.0
2013-12-30,15/9-F-14,24.0,252.658,100.085,220.506,20.617,100.0,32.152,86.344,627.0
2013-12-31,15/9-F-11,21.58,250.787,106.225,172.113,23.126,9.55741,78.674,58.205,973.0
2013-12-31,15/9-F-14,22.5,257.345,100.026,222.349,20.275,81.12493,34.996,85.383,530.0
2014-01-01,15/9-F-11,24.0,249.531,106.208,172.369,23.195,10.69372,77.162,59.571,1199.0
2014-01-01,15/9-F-14,24.0,253.116,100.077,220.569,20.56,93.47029,32.547,86.118,604.0
2014-01-02,15/9-F-14,24.0,252.686,100.089,220.549,20.563,100.0,32.138,86.193,632.0
2014-01-02,15/9-F-11,24.0,245.622,106.433,169.835,26.8,11.37977,75.786,61.538,1327.0
2014-01-03,15/9-F-11,24.0,245.718,106.448,169.849,27.091,11.35871,75.869,62.133,1297.0
2014-01-03,15/9-F-14,24.0,252.506,100.097,220.51,20.554,100.0,31.995,85.963,619.0
2014-01-04,15/9-F-11,14.48,246.705,106.456,170.549,27.182,8.46015,76.156,60.227,753.0
2014-01-04,15/9-F-14,14.14,253.69,100.084,221.113,20.513,58.85062,32.577,86.224,359.0
2014-01-05,15/9-F-14,6.36,268.097,99.917,228.106,16.149,12.16694,39.991,76.007,33.0
2014-01-05,15/9-F-11,6.36,258.601,105.428,178.624,7.357,3.44683,79.978,45.031,288.0
2014-01-06,15/9-F-14,24.0,254.447,100.05,221.395,20.119,82.56281,33.052,86.18,523.0
2014-01-06,15/9-F-11,24.0,248.378,104.798,170.712,19.807,10.51463,77.665,57.845,1110.0
2014-01-07,15/9-F-14,24.0,252.579,99.876,220.447,20.512,100.0,32.133,86.629,621.0
2014-01-07,15/9-F-11,24.0,245.804,105.87,169.802,24.554,10.92536,76.001,60.07,1203.0
2014-01-08,15/9-F-14,24.0,252.471,100.039,220.295,20.547,100.0,32.176,87.112,648.0
2014-01-08,15/9-F-11,24.0,245.9,106.314,170.18,25.671,10.65372,75.72,62.427,1218.0
2014-01-09,15/9-F-14,24.0,252.13,100.014,219.983,20.561,100.0,32.147,88.08,632.0
2014-01-09,15/9-F-11,24.0,245.127,106.359,169.791,26.383,11.02643,75.335,64.603,1241.0
2014-01-10,15/9-F-11,24.0,244.82,106.378,169.671,26.553,11.06531,75.149,64.905,1253.0
2014-01-10,15/9-F-14,24.0,252.116,100.038,219.96,20.631,100.0,32.157,88.117,633.0
2014-01-11,15/9-F-14,24.0,252.08,100.055,219.89,20.574,100.0,32.189,88.137,631.0
2014-01-11,15/9-F-11,24.0,244.248,106.394,169.456,26.489,11.19056,74.792,64.557,1279.0
2014-01-12,15/9-F-11,24.0,244.305,106.404,169.478,26.851,11.20373,74.827,64.364,1277.0
2014-01-12,15/9-F-14,24.0,252.019,100.053,219.878,20.54,100.0,32.141,87.521,628.0
2014-01-13,15/9-F-11,24.0,243.505,106.427,169.085,26.787,11.20668,74.42,61.216,1289.0
2014-01-13,15/9-F-14,24.0,252.095,100.036,220.033,20.254,100.0,32.062,85.83,634.0
2014-01-14,15/9-F-14,24.0,252.145,100.021,220.099,20.244,100.0,32.046,85.592,618.0
2014-01-14,15/9-F-11,24.0,243.903,106.429,169.286,26.906,11.43273,74.617,61.731,1312.0
2014-01-15,15/9-F-11,24.0,243.994,106.436,169.314,26.851,11.43117,74.68,59.97,1274.0
2014-01-15,15/9-F-14,24.0,251.973,100.017,220.094,20.089,100.0,31.878,84.088,601.0
2014-01-16,15/9-F-11,24.0,244.154,106.439,169.401,26.703,11.21411,74.753,59.609,1250.0
2014-01-16,15/9-F-14,24.0,252.177,100.015,220.243,19.979,97.91667,31.934,83.429,604.0
2014-01-16,15/9-F-15,24.0,241.771,104.899,185.9,19.057,8.66059,55.871,16.9,351.0
2014-01-17,15/9-F-15,24.0,213.852,106.293,162.214,19.866,9.47037,51.638,22.363,485.0
2014-01-17,15/9-F-14,24.0,252.48,100.007,220.259,19.863,97.91667,32.22,84.593,619.0
2014-01-17,15/9-F-11,24.0,243.932,106.452,169.322,26.843,11.28162,74.61,60.771,1297.0
2014-01-18,15/9-F-15,24.0,206.615,106.375,157.926,27.815,9.68774,48.689,22.23,513.0
2014-01-18,15/9-F-14,24.0,252.247,100.011,220.267,19.803,100.0,31.98,83.372,594.0
2014-01-18,15/9-F-11,24.0,244.173,106.457,169.389,26.993,11.53129,74.784,60.816,1283.0
2014-01-19,15/9-F-15,24.0,203.075,106.392,156.51,25.723,9.73094,46.565,20.959,498.0
2014-01-19,15/9-F-11,24.0,244.437,106.458,169.49,27.138,11.53881,74.946,59.751,1231.0
2014-01-19,15/9-F-14,24.0,252.425,100.026,220.563,19.805,100.0,31.862,82.599,569.0
2014-01-20,15/9-F-14,24.0,252.627,100.036,220.711,19.877,97.91667,31.916,83.271,580.0
2014-01-20,15/9-F-11,24.0,244.508,106.465,169.486,27.677,11.37299,75.022,58.88,1236.0
2014-01-20,15/9-F-15,24.0,203.981,106.317,157.11,12.026,9.40124,46.87,21.194,470.0
2014-01-21,15/9-F-11,24.0,244.996,106.469,169.689,28.066,11.58603,75.308,60.606,1245.0
2014-01-21,15/9-F-14,24.0,252.752,100.044,220.793,19.981,100.0,31.959,84.229,571.0
2014-01-21,15/9-F-15,24.0,201.568,106.335,155.713,11.711,9.58125,45.855,22.555,479.0
2014-01-22,15/9-F-15,24.0,199.666,106.343,154.668,11.241,9.5359,44.999,22.471,495.0
2014-01-22,15/9-F-14,24.0,252.919,100.055,220.941,19.963,100.0,31.978,83.621,597.0
2014-01-22,15/9-F-11,24.0,245.358,106.473,169.837,28.071,11.55429,75.521,60.848,1296.0
2014-01-23,15/9-F-11,24.0,245.716,106.476,169.992,28.344,11.55094,75.723,61.648,1352.0
2014-01-23,15/9-F-14,24.0,253.101,100.064,221.08,20.016,100.0,32.021,84.161,624.0
2014-01-23,15/9-F-15,24.0,200.192,106.297,155.057,8.771,9.4146,45.135,23.344,430.0
2014-01-24,15/9-F-14,24.0,253.206,100.072,221.184,19.996,100.0,32.023,84.122,595.0
2014-01-24,15/9-F-15,24.0,200.638,106.268,155.433,7.196,9.40036,45.205,22.776,409.0
2014-01-24,15/9-F-11,24.0,245.987,106.481,170.085,28.496,11.57975,75.902,61.206,1297.0
2014-01-25,15/9-F-15,24.0,200.993,106.248,155.746,6.391,9.35825,45.248,26.75,444.0
2014-01-25,15/9-F-11,16.92,247.297,106.313,171.085,25.256,8.45778,76.213,59.825,654.0
2014-01-25,15/9-F-14,24.0,253.354,100.078,221.286,20.109,100.0,32.068,85.738,652.0
2014-01-26,15/9-F-14,24.0,253.445,100.083,221.397,20.119,100.0,32.048,84.986,528.0
2014-01-26,15/9-F-15,24.0,200.489,106.257,155.467,9.757,9.37573,45.022,24.84,361.0
2014-01-26,15/9-F-11,24.0,242.312,106.124,169.773,23.73,11.52197,72.539,61.16,1138.0
2014-01-27,15/9-F-14,24.0,253.646,100.089,221.588,19.88,100.0,32.058,84.54,526.0
2014-01-27,15/9-F-11,24.0,244.173,106.273,170.0,25.872,11.49369,74.173,60.869,1129.0
2014-01-27,15/9-F-15,24.0,200.176,106.261,155.336,11.608,9.40478,44.841,20.161,362.0
2014-01-28,15/9-F-14,24.0,253.656,100.095,221.645,19.958,100.0,32.011,84.334,556.0
2014-01-28,15/9-F-11,24.0,243.344,106.352,169.507,26.932,11.46175,73.837,62.413,1186.0
2014-01-28,15/9-F-15,24.0,201.553,106.213,156.316,10.427,9.34953,45.238,21.594,378.0
2014-01-29,15/9-F-11,8.31,244.985,106.381,171.947,27.224,5.2638,73.038,62.841,474.0
2014-01-29,15/9-F-14,7.98,254.372,100.092,221.677,19.959,34.70285,32.696,84.116,241.0
2014-01-31,15/9-F-14,20.78,261.371,100.017,224.809,18.059,100.0,36.562,79.287,416.0
2014-01-31,15/9-F-11,22.02,254.659,105.781,175.99,16.026,10.08438,78.668,53.498,1163.0
2014-02-01,15/9-F-11,24.0,246.529,106.213,171.177,24.173,11.37131,75.352,60.606,1182.0
2014-02-01,15/9-F-15,24.0,200.397,106.326,155.166,11.129,4.16839,45.231,21.421,356.0
2014-02-01,15/9-F-14,24.0,254.325,100.038,221.906,19.922,100.0,32.419,83.622,564.0
2014-02-02,15/9-F-14,24.0,254.37,100.08,221.97,20.357,100.0,32.401,85.461,579.0
2014-02-02,15/9-F-11,24.0,240.619,106.409,168.303,27.317,11.86027,72.316,59.804,1325.0
2014-02-02,15/9-F-15,24.0,200.859,106.334,155.39,12.824,3.74227,45.469,27.256,338.0
2014-02-03,15/9-F-15,24.0,200.128,106.361,154.929,14.034,3.70024,45.199,27.99,336.0
2014-02-03,15/9-F-14,24.0,253.949,100.036,221.578,20.296,100.0,32.371,86.146,581.0
2014-02-03,15/9-F-11,24.0,240.032,106.445,167.982,28.106,11.96013,72.051,62.981,1353.0
2014-02-04,15/9-F-15,24.0,199.893,106.368,154.827,13.957,3.60195,45.066,25.652,326.0
2014-02-04,15/9-F-11,24.0,239.802,106.467,167.811,28.281,12.02965,71.991,63.253,1362.0
2014-02-04,15/9-F-14,24.0,253.701,100.041,221.4,20.181,100.0,32.301,85.12,578.0
2014-02-05,15/9-F-15,24.0,200.064,106.363,155.001,13.706,3.44367,45.063,24.856,312.0
2014-02-05,15/9-F-14,24.0,253.355,100.063,220.985,20.173,100.0,32.37,84.365,580.0
2014-02-05,15/9-F-11,24.0,239.899,106.474,167.849,28.273,11.97978,72.05,63.364,1355.0
2014-02-06,15/9-F-14,8.0,256.164,100.03,222.752,20.021,34.79388,33.412,84.256,195.0
2014-02-06,15/9-F-11,8.0,241.353,106.482,170.145,27.999,4.6711,71.208,63.408,337.0
2014-02-06,15/9-F-15,7.88,201.714,106.334,156.601,12.727,1.98306,45.113,23.016,118.0
2014-02-08,15/9-F-11,6.5,257.741,105.277,178.218,6.056,2.80046,79.524,42.83,141.0
